user,timestamp,tweet,lat,lon
@Rocitms,Tue Apr 15 22:13:38 +0000 2014,Ganas 1000 de meterme a la cama.,37.983417200000005,-1.1276574
@Virginiaaa_22,Tue Apr 15 22:13:46 +0000 2014,"Cuanto menos importancia mejor, bueeenas noches!! ",37.9862357,-1.1286459999999998
@VictoriaBelando,Tue Apr 15 22:13:48 +0000 2014,http://t.co/KAnWa5YSYb,37.967104600000006,-1.10270058
@LauuraLoves,Tue Apr 15 22:14:16 +0000 2014,Bonitas noches  http://t.co/1l5qVNfuto,37.9602846,-1.228913
@__MrsArmstrong,Tue Apr 15 22:14:17 +0000 2014,Es simple.,37.928474,-1.2071245000000002
@jorgeMr2198,Tue Apr 15 22:14:19 +0000 2014,"@tuuh98 eres un pedazo de amigo y gracias por todos esos ratazos juntos! Ya celebraremos esto como tu y yo sabemos, ya sabes lo demaas:)tqtq",38.000676,-1.1266356000000002
@__MrsArmstrong,Tue Apr 15 22:14:25 +0000 2014,Comedme la raja.,37.928474,-1.2071245000000002
@__MrsArmstrong,Tue Apr 15 22:14:29 +0000 2014,Asias.,37.928474,-1.2071245000000002
@MMarSea,Tue Apr 15 22:14:31 +0000 2014,Otro maravilloso da.  Buenas noches ,38.0488506,-1.2131945
@Nawelacriminel,Tue Apr 15 22:14:37 +0000 2014,@la2s9327 Mdr tu va juste a la gare des beaudotte tes dpays,,
@JodidoRecuerd0,Tue Apr 15 22:14:37 +0000 2014,@Yleniajimenezg muchsimas gracias preciosa un besico,37.9877344,-1.1611642
@IrenelovBiieber,Tue Apr 15 22:14:42 +0000 2014,@Luke5SOS ay Luke Luke..,37.999918,-1.1472873
@NileraaSiempre,Tue Apr 15 22:14:44 +0000 2014,"@germansagardia1 igual al principio cre que eras vos, pero despus me di cuenta que no. xD :'(",,
@NaiaraBlanca,Tue Apr 15 22:14:45 +0000 2014,Pues parada en el mac antes de yegar a mula jiji,38.0625896,-1.2245416999999998
@elenalaencina,Tue Apr 15 22:14:46 +0000 2014,Y dale con las selfies del coponnnnnn desde los 12 aos hacindonos fotos con la cmara delantera y ahora tienen que llamarse selfies,37.9843112,-1.1367018999999998
@jignaciomp,Tue Apr 15 22:14:58 +0000 2014,"@josehilarioct ...y adems? jajaja, genio y figura...",37.98314215,-1.13251307
@Luciia_Mus,Tue Apr 15 22:15:00 +0000 2014,Maana ser un buen da~ 'Buenas' noches.,38.0493541,-1.0091565999999998
@InmaF,Tue Apr 15 22:15:07 +0000 2014,Pues si los culs no quieren respetar el himno d Espaa xno sentirse representados qlo hagan por ser el himno dla Copa #ElChiringuitoDeNitro,37.9996599,-1.1777823
@NileraaSiempre,Tue Apr 15 22:15:16 +0000 2014,Capas que llego hoy,,
@mariajg18,Tue Apr 15 22:15:26 +0000 2014,http://t.co/24y5IAVoqX,37.9375346,-1.1683105
@mininekoshia,Tue Apr 15 22:15:39 +0000 2014,bueeh :/,38.001653600000004,-1.0958079
@LVLauuraamu,Tue Apr 15 22:15:40 +0000 2014,@Failedeath_ ere tripolar?,38.04851385,-1.20925475
@nicols_98,Tue Apr 15 22:15:50 +0000 2014,Dios como se nota que llega el calooor,37.9646305,-1.1193625
@LVLauuraamu,Tue Apr 15 22:16:00 +0000 2014,K calor,38.04805974,-1.20914896
@steeven131,Tue Apr 15 22:16:01 +0000 2014,"A dormir que voy, buenas noches.",,
@Carboneras19,Tue Apr 15 22:16:09 +0000 2014,Gran da con mi pequitas y mi batera iphone nueva :P,38.05584996,-1.21394944
@Viictoria204,Tue Apr 15 22:16:09 +0000 2014,Menuda alegra cuando me he cruzado a @Abel_Jimenez7  :),37.9524135,-1.1305598999999997
@maralopez16_,Tue Apr 15 22:16:21 +0000 2014,"el final de la termporada ha sido precioso, con dw",37.995008399999996,-1.124786
@IrenelovBiieber,Tue Apr 15 22:16:21 +0000 2014,"@justinbieber never forget how much I love you, goodnight :)",37.9999174,-1.1472773
@ChupaChups172,Tue Apr 15 22:16:23 +0000 2014,Mm... me voy a dormir,38.0921533,-1.1719229
@Belen_Meseguer,Tue Apr 15 22:16:24 +0000 2014,"Soy experta en cagarla , nadie me gana.",37.975131899999994,-1.1229662
@mmanuellegaz,Tue Apr 15 22:16:28 +0000 2014,A descansar,37.7761821,-1.12350016
@CrisHg211,Tue Apr 15 22:16:32 +0000 2014,"""@SrtaLeclerc: Si supieras dnde vamos cuando cierro los ojos, alucinaras."" ",38.0764846,-1.1666146000000002
@trafficspain09,Tue Apr 15 22:16:44 +0000 2014,#meteoAlarm en #Murcia para el 15-04-2014 04:03:00 sobre Niebla de nivel #BLANCO,37.99616268,-1.12060547
@trafficspain09,Tue Apr 15 22:16:45 +0000 2014,#meteoAlarm en #Murcia para el 16-04-2014 01:00:00 sobre Niebla de nivel #VERDE,37.99616268,-1.12060547
@trafficspain09,Tue Apr 15 22:16:45 +0000 2014,#meteoAlarm en #Murcia para el 16-04-2014 04:03:00 sobre Niebla de nivel #BLANCO,37.99616268,-1.12060547
@InmaF,Tue Apr 15 22:17:13 +0000 2014,"Pero los himnos se respetan, se sientan o no, te guste o no te guste. Siempre la misma tontera... #ElChiringuitoDeNitro",37.999651899999996,-1.1777596000000001
@mmanuellegaz,Tue Apr 15 22:17:14 +0000 2014,T e x o d -,37.77615557,-1.12352899
@maralopez16_,Tue Apr 15 22:17:18 +0000 2014,DW,37.9950465,-1.1248288
@Viictoria204,Tue Apr 15 22:17:35 +0000 2014,@Abel_Jimenez7 tu si que eres guapo:),37.9524215,-1.1305573999999998
@viterry_,Tue Apr 15 22:17:36 +0000 2014,"@DaniiZap no jajaja pues ya me hago cargo yo d decirselo, no problm",37.943513700000004,-1.1296872
@IrenelovBiieber,Tue Apr 15 22:17:37 +0000 2014,Me voy a dormir felizzzz felizzzzz. Buenas noches mundo.,37.9999114,-1.1472984
@JodidoRecuerd0,Tue Apr 15 22:17:48 +0000 2014,@Rosa_5197 muchsimas gracias cario teqteq,37.9877344,-1.1611642
@CristinaaGB,Tue Apr 15 22:17:51 +0000 2014,"Si estamos juntos, qu importa el mundo?",38.0054824,-1.1622458
@ShapedReckless,Tue Apr 15 22:17:57 +0000 2014,Y no precisamente con un palo.,38.0047335,-1.007539
@ShapedReckless,Tue Apr 15 22:18:08 +0000 2014,"Perdonen chicos, plao.",38.0047335,-1.007539
@ArquesCarmen69,Tue Apr 15 22:18:08 +0000 2014,@Paula_Aliaga16 @Aidaa_08 @Ana_Gallego16  una vez debpque me cai .....jajaja,37.940197600000005,-1.1451383999999998
@inmikalatorti,Tue Apr 15 22:18:10 +0000 2014,Tengo miedo de que esta sea nuestra ultima mirada.,37.9807394,-1.1282075
@andreagarries,Tue Apr 15 22:18:11 +0000 2014,Y en mi locura encontr... #goodnight http://t.co/bYysIFb857,37.97697923,-1.06120114
@jesus46vr,Tue Apr 15 22:18:12 +0000 2014,"@EstherAlonsoo jaja la prxima el tatto, hombre tu tienes ms experiencia  esta semana me curas tu  ",38.03200084,-1.06303091
@CodinaMarti,Tue Apr 15 22:18:21 +0000 2014,"@No se os ocurra hacer lo mismo con David Sanchez, si se queda  o no.",37.9561328,-1.1511232
@MyChemicalHero,Tue Apr 15 22:18:24 +0000 2014,Estado sentimental: tia chat ya.,37.9693157,-1.1877377
@Maria_Barcelo03,Tue Apr 15 22:18:31 +0000 2014,Vamos a comer algo,37.94004379,-1.14929009
@BelenFrc,Tue Apr 15 22:18:34 +0000 2014,deseando que llegue este sbado!!!,,
@viterry_,Tue Apr 15 22:18:41 +0000 2014,"@DaniiZap nno te piques, si salea bien idiotaaaaa",37.9435259,-1.1296901000000001
@maralopez16_,Tue Apr 15 22:18:43 +0000 2014,y maana barcelona,37.9950076,-1.1248457
@jignaciomp,Tue Apr 15 22:18:43 +0000 2014,@josehilarioct un abrazo!!,37.98314322,-1.13253376
@FranHerrero14,Tue Apr 15 22:18:44 +0000 2014,"Buena noche con los personajes de @Cutillas_97 , @Angelbj6 , @jesus_2510 y @aLeXikoGandia",38.0130343,-1.1156438
@MrAntonio2778,Tue Apr 15 22:18:45 +0000 2014,@marcosabril gracias nene!!,37.99610535,-1.12960277
@Viictoria204,Tue Apr 15 22:18:51 +0000 2014,Estoy reventada dios.,37.9524181,-1.1305581
@Victoria_131220,Tue Apr 15 22:18:56 +0000 2014,Bnoches,37.9397058,-1.1464205
@JadeThirlwallo,Tue Apr 15 22:19:09 +0000 2014,goodnight ,,
@Viictoria204,Tue Apr 15 22:19:10 +0000 2014,Voy hacer pedazos la cama.,37.952418200000004,-1.1305581
@ChupaChups172,Tue Apr 15 22:19:13 +0000 2014,Buenas nochhes:') @Sonialopeezg @vanesaapg25 os quiero y os necesito Maana hablamos feas:{&gt;,38.0921691,-1.1719187
@Marta_Montero09,Tue Apr 15 22:19:53 +0000 2014,@Ignacio_Bs ven que te espera el cubata ,37.76549468,-0.81650073
@martaalopez_,Tue Apr 15 22:20:02 +0000 2014,A la mierda las vacaciones.,38.0526362,-1.2048348999999998
@CrisHg211,Tue Apr 15 22:20:08 +0000 2014,"""@MadafakaTwittah: Pasin espaola, elegancia britnica, romanticismo francs y estilo italiano.""",38.076483,-1.1666142
@esakeka,Tue Apr 15 22:20:13 +0000 2014,Y es mi cumple.... y aqu mi primera felicitaccion...GRACIAS http://t.co/95RD6I2AZ5,37.9793851,-1.1753723999999999
@dani_mellaman,Tue Apr 15 22:20:14 +0000 2014,Me he rayado colega,38.0433623,-1.2090975
@andreeeaL2,Tue Apr 15 22:20:15 +0000 2014,@MariolaPeerez @Genevaa28 @esmeraldaaa5 #instamuchachaspolacas http://t.co/xORjFWDzru,38.0558506,-1.2151718
@JOSEMIC1,Tue Apr 15 22:20:22 +0000 2014,@Mariajo_018 ja,37.968053000000005,-1.0787413000000001
@Selenaa_98,Tue Apr 15 22:20:30 +0000 2014,@Mtorregrosa98 ,37.98901357,-1.19287273
@mininekoshia,Tue Apr 15 22:20:32 +0000 2014,@GloriaMolina_17 DEJA DE LEEE LIBROS ENSERIO XD  ay que pava &lt;3,38.001653600000004,-1.0958079
@Peniarrubia,Tue Apr 15 22:20:38 +0000 2014,Buas un mesecico para los 18.,37.999221899999995,-1.132625
@vasteria_Redox,Tue Apr 15 22:20:49 +0000 2014,"@Ivannsico suerte to, algn da nos cruzaremos con los coches jaja",38.09496065,-1.18503881
@Belen_Meseguer,Tue Apr 15 22:20:55 +0000 2014,Maana ya se ver lo que se hace. #VamonosADormir.,37.975131899999994,-1.1229662
@isithafernandez,Tue Apr 15 22:21:04 +0000 2014,Pues ya en casta con mi pri @JoelSanchia,37.9604414,-1.1358788
@pajaritosporaki,Tue Apr 15 22:21:18 +0000 2014,Hoy va a ser un da especial! no x nada sino xq vas a star a mi lao jajajaja q noo FELICIDADES GUAPA! @Evaa_mart_91 http://t.co/Ahv9Qnem7q,37.99618803,-1.13223318
@ChupaChups172,Tue Apr 15 22:21:38 +0000 2014,Luces de septiembre,38.0921569,-1.171927
@andreeeaL2,Tue Apr 15 22:21:41 +0000 2014,"@Genevaa28 @MariolaPeerez @esmeraldaaa5 muacks somos muchachaspolacas ,polisgirl",38.0558506,-1.2151718
@JodidoRecuerd0,Tue Apr 15 22:21:46 +0000 2014,@elenaib_ Muchas gracias Guapa,37.9876621,-1.1611097
@rafolas,Tue Apr 15 22:21:48 +0000 2014,@Tonebadajoz el cabrn del Martin se guarda lo mejor para l XD,,
@Viictoria204,Tue Apr 15 22:21:52 +0000 2014,Sonre. http://t.co/qDUNTmHIuL,37.9524158,-1.1305581
@Nawelacriminel,Tue Apr 15 22:21:54 +0000 2014,@salimouuu93 ah sa fesais longtemps,,
@_Angeluski,Tue Apr 15 22:21:58 +0000 2014,"'Estoy aprendiendo a valorar silencios, a no hacerme dao y terminar sufriendo'",37.97651870000001,-1.132206
@ArquesCarmen69,Tue Apr 15 22:22:06 +0000 2014,@Paula_Aliaga16 @Aidaa_08 @Ana_Gallego16  jajaja -.- noo ya me habeis visto caerme bastante en el colegio,37.9402077,-1.1451366000000003
@AnicaSerrano,Tue Apr 15 22:22:13 +0000 2014,"'roneo con la vecina,  droga o cafena,  a cuatro o encima,  borracho en tarima.'",38.027023799999995,-1.1355203999999999
@DFL_Fuensa,Tue Apr 15 22:22:19 +0000 2014,Que guapa quiere ver maana el partido conmigo? (Soltera),37.9726333,-1.0733442
@VivaYoHostias,Tue Apr 15 22:22:31 +0000 2014,@soniagarciaolm Me gusta vivir el dia a dia. xD,,
@vasteria_Redox,Tue Apr 15 22:22:52 +0000 2014,El tiempo sin motivo alguno destroza hasta las ms fuertes amistades lleva unos das demostrandomelo.,38.09496552,-1.18504259
@Viictoria204,Tue Apr 15 22:22:53 +0000 2014,Sonre. http://t.co/cV5tN5GTKg,37.9524016,-1.1305698
@Mercedes90_,Tue Apr 15 22:23:03 +0000 2014,@Erica_Delgado_ 2 hurracas hacen ms fuerza y ya no ser tan cantoso jajaja,,
@Ciudaddeltrader,Tue Apr 15 22:23:07 +0000 2014,$Biogen ya en break even.,,
@TatianaLpez4,Tue Apr 15 22:23:08 +0000 2014,Que rpido pasa cuando lo estas disfrutando. #24.,37.9295782,-1.2045124
@josemitroll777,Tue Apr 15 22:23:10 +0000 2014,@BySpaxXYT abre sido yo xDDDD,38.0289877,-1.2085823999999998
@mtml5,Tue Apr 15 22:23:10 +0000 2014,Tan bonito que. http://t.co/x0jbPqVcyc,38.042019599999996,-1.02295583
@__MrsArmstrong,Tue Apr 15 22:23:16 +0000 2014,que se calle el mundo http://t.co/9C2swdjvft,37.928474,-1.2071245000000002
@Viictoria204,Tue Apr 15 22:23:27 +0000 2014,Bueno papa el movil nuevo para cuando?,37.9524174,-1.1305602
@ascheeli,Tue Apr 15 22:23:32 +0000 2014,Bnoxes?,38.01889277,-1.18391513
@VaaleryTrejos,Tue Apr 15 22:23:37 +0000 2014,Buenas noches ahora si ,,
@sylvialonso23,Tue Apr 15 22:23:44 +0000 2014,Una y no ms!!! @LauraMorte1  Pies pa'qu os quiero,37.9787798,-1.13107747
@Viictoria204,Tue Apr 15 22:24:11 +0000 2014,Tengo el Iphone 5 c y mi padre no me lo da todava bien:),37.9524063,-1.1305646
@mtml5,Tue Apr 15 22:24:20 +0000 2014,http://t.co/Da8EmsesiX,38.04205234,-1.02294662
@esakeka,Tue Apr 15 22:24:21 +0000 2014,@BelenAyuso muchas gracias rubia ;),37.9774342,-1.1768051000000002
@Evaa_mart_91,Tue Apr 15 22:24:24 +0000 2014,@pajaritosporaki jajajaja seras capuya!!! baja modestia q sube begoa!! Gracias feiiii!!!,,
@lilorimarb,Tue Apr 15 22:24:27 +0000 2014,"@roxett8 MUCHAS FELICIDADES, ROSA...QUE PASES UN DA MUY FELIZ EN COMPAA DE LOS TUYOS Y QUE TUS DESEOS SE HAGAN REALIDAD..BESICOS, GUAPA",,
@Moha_Cr18,Tue Apr 15 22:24:30 +0000 2014,"Madre ma la que nos toga maana, por la maana",37.990338,-1.1161216
@SergiioBanegas,Tue Apr 15 22:24:33 +0000 2014,Me abuuurrooo,38.0596028,-1.2112774
@katherinlizzeth,Tue Apr 15 22:24:43 +0000 2014,"Stalkear nivel: ""Esto ya lo vi, entonces desde ac para arriba"".",,
@PauuHeer,Tue Apr 15 22:25:01 +0000 2014,bnoches6,37.97674419,-1.13189318
@AnikiMartinez,Tue Apr 15 22:25:02 +0000 2014,Que harrta estoy joder,37.99974909,-1.14781173
@ExsaRocio,Tue Apr 15 22:25:07 +0000 2014,"""Me seducen las mentes""",38.00817120000001,-1.1510075000000002
@RocioCooper,Tue Apr 15 22:25:09 +0000 2014,"Novio? De momento no, gracias. Estoy bien.",,
@aledopaco_,Tue Apr 15 22:25:15 +0000 2014,"La bipolaridad esta de moda,por lo que se ve...",37.9977309,-1.1233975
@oficialsanti10,Tue Apr 15 22:25:17 +0000 2014,insta ; santiago_balibrea,37.9729598,-1.1201508
@elenalaencina,Tue Apr 15 22:25:22 +0000 2014,@apollinedomme felizzzzzzzzz cumple Apo disfruta muchhhhhhho!!!,37.984240899999996,-1.13676
@dani_mellaman,Tue Apr 15 22:25:23 +0000 2014,Me he rayado pero bien.,38.0433472,-1.209157
@Beagbelmonte,Tue Apr 15 22:25:26 +0000 2014,hasta maana!!!!!,38.058398100000005,-1.2029573999999998
@Osirislorenzo,Tue Apr 15 22:25:31 +0000 2014,No me jodas @alberto_otero77... Porque eres tan jodidamente suertudo??? . Cuanto te ha costado la entrada??,37.94588646,-1.143534
@Maria_Bravo97,Tue Apr 15 22:25:33 +0000 2014,Maktub (LETRA): http://t.co/GRycuqoR8d,38.00747,-1.0649175
@Rocitms,Tue Apr 15 22:25:40 +0000 2014,Hoy no he visto PLL y me siento incompleta.,37.9834448,-1.1277204
@GlvNoelia,Tue Apr 15 22:25:55 +0000 2014,Cuando tu me miras se me acelera el corazn.,37.9514402,-1.1668698999999998
@MariaSanchez_10,Tue Apr 15 22:26:03 +0000 2014,Lo que no me pase a mi,38.0510824,-1.1771991000000002
@DianaLpz99,Tue Apr 15 22:26:05 +0000 2014,Se acaba de ir mi gordo ;(,38.0274253,-1.0169591
@FaanyYuseinova,Tue Apr 15 22:26:12 +0000 2014,las del norte somos asin,38.0558179,-1.2127172
@NileraaSiempre,Tue Apr 15 22:26:21 +0000 2014,"Jajajajajajaja , me tentee mal",,
@Peniarrubia,Tue Apr 15 22:26:24 +0000 2014,Que ganas de que sea 14 de junio por la tarde con 4 meses de verano por delante y corriendo para la Autoescuela.,37.9992249,-1.1325994
@mininekoshia,Tue Apr 15 22:26:25 +0000 2014,como me puede soportar no lo entiendo,38.0017166,-1.0958079
@AnaMAleman28,Tue Apr 15 22:26:30 +0000 2014,"""@sofiagar19: Quiero que algunas cosas sean como antes.""",38.0130001,-1.1347268
@__MrsArmstrong,Tue Apr 15 22:26:31 +0000 2014,"Hello, Brooklyn y Therapy juntas no, ps que me corro zicos",37.928474,-1.2071245000000002
@traaceur,Tue Apr 15 22:26:53 +0000 2014,Son risas con mi @JoaquinGambin7,37.979076299999996,-1.1797389999999999
@FaanyYuseinova,Tue Apr 15 22:26:58 +0000 2014,Pffff me aburro mucho alguien que me hable en esta noche de invierno y soledad?,38.0558609,-1.2127499
@ArquesCarmen69,Tue Apr 15 22:27:05 +0000 2014,@lucasbanos131 tu lo que quieres es que te peine eh,37.9402124,-1.1450854
@MariaSanchez_10,Tue Apr 15 22:27:08 +0000 2014,Todo muy bonito,38.0510824,-1.1771991000000002
@MjVerdejo,Tue Apr 15 22:27:25 +0000 2014,Buen dia http://t.co/cdppVt4bXQ,37.9964334,-1.1322431999999998
@LiviaEspinosa2,Tue Apr 15 22:27:29 +0000 2014,"@StellaMirzoyan muchsimas felicidades so guapa, disfruta mucho mucho de tu da!! Un besoooo!!!!",,
@LadyMiauu,Tue Apr 15 22:27:36 +0000 2014,@IsmaelFdez1 ajajjaajja madre mia entonces los primero que es??,37.9618711,-1.1375069
@andreeeaL2,Tue Apr 15 22:27:37 +0000 2014,QUE ME QUIERO IR A LA PLAYAAAAA!!!,38.0558651,-1.2151627
@lopez_vsn42,Tue Apr 15 22:27:50 +0000 2014,Dime que tal como te va,37.974995799999995,-1.1198864
@ArquesCarmen69,Tue Apr 15 22:27:52 +0000 2014,Me voy a dormkr ya maana la mangaaa,37.9402093,-1.1450992
@mininekoshia,Tue Apr 15 22:28:12 +0000 2014,no se k hacer :/,38.0016746,-1.0958079
@Moha_Cr18,Tue Apr 15 22:28:14 +0000 2014,Por fin lleg a los 100 seguidores (^_^)   *GRACIAS*jajaj,37.9901644,-1.1171951999999998
@Viictoria204,Tue Apr 15 22:28:20 +0000 2014,http://t.co/iYJakFY6RE,37.9524185,-1.1305578
@FaanyYuseinova,Tue Apr 15 22:28:23 +0000 2014,dios no ha querio juntar nuestros cuerpos esta noche pixi,38.0558614,-1.2127468000000001
@AntonioLopez__,Tue Apr 15 22:28:30 +0000 2014,Quien va ser la guapa que me va a desaburrir por wpp?,37.9303941,-1.2786913999999998
@andreeeaL2,Tue Apr 15 22:28:33 +0000 2014,"@Jose21Antonio Feeeelicidades,psalo bien!!!",38.0558651,-1.2151627
@MelisSa23happy,Tue Apr 15 22:28:34 +0000 2014,@Nevenji pues se queja que le duele el costado derecho y aqu estamos esperando anlisis de sangre y orina. Y con fiebre que esta.. ,37.93177751,-1.1632889
@mariajg18,Tue Apr 15 22:28:35 +0000 2014,Tus muertos,37.9375465,-1.1682916
@sylvialonso23,Tue Apr 15 22:28:51 +0000 2014,"Espectacular y mgica la luna de hoy, cada vez que la veo as, me entra un no se qu...de verdad, mirarla porque hoy es una maravilla",37.9787798,-1.13107747
@FaanyYuseinova,Tue Apr 15 22:28:52 +0000 2014,q ingeniosa la rubia,38.0558604,-1.2127491000000001
@danterec,Tue Apr 15 22:29:13 +0000 2014,Hay siempre algo de locura en el amor; pero siempre hay algo de razn en la locura. (Friedrich Nietzsche),,
@Laurgg_,Tue Apr 15 22:29:15 +0000 2014,@rociopadilla239 @BeaGarcia_11 alaaaa tia te podrias haber venido! No hemos cado joe...,37.98748122,-1.13258668
@LauritaLizan,Tue Apr 15 22:29:21 +0000 2014,9 das #swanfyahbwoy,37.9563584,-1.16428784
@_itscompliKATEd,Tue Apr 15 22:29:37 +0000 2014,OHMYGOD can the parade pleeeeeeeeease end? I just want to sleep.,,
@ArquesCarmen69,Tue Apr 15 22:29:37 +0000 2014,@lucasbanos131  ya lo se .... :))),37.940198200000005,-1.1451415
@FaanyYuseinova,Tue Apr 15 22:29:38 +0000 2014,tengo mas pestaas metidas en el ojo q en donde tienen que estar,38.0558636,-1.2127487
@jesus46vr,Tue Apr 15 22:29:39 +0000 2014,Y es que mi cama huele a ti!,38.03200067,-1.06303109
@mininekoshia,Tue Apr 15 22:29:41 +0000 2014,son las 12:28  y mi padre todavia no llego ... espero que no monte una pelea ... no tengo ganas de peleas,38.001667100000006,-1.0958079
@pajaritosporaki,Tue Apr 15 22:29:44 +0000 2014,Siiii @Evaa_mart_91 he aprendido de una buena maestra  prepara tus orejicas q te espera una buena,37.996264200000006,-1.1322908
@Pablico_97,Tue Apr 15 22:29:44 +0000 2014,Lamentablico...,38.0007058,-1.133718
@SaraaEspinaar,Tue Apr 15 22:29:52 +0000 2014,Puta,37.965554299999994,-1.077672
@Martinelmillor,Tue Apr 15 22:29:54 +0000 2014,De lombardeo @4Pedromartinez @CaciqueCt,37.595380799999994,-0.9799795
@NuRiAsAnChEz__,Tue Apr 15 22:30:12 +0000 2014,Ver la tele en la cama sin prisas por dormirte y no tener que poner el despertador hasta dentro de 48 horas Pequeos placeres de la vida :),38.0057831,-1.162433
@estherpcalderon,Tue Apr 15 22:30:17 +0000 2014,Qu gusto da ver a profesionales como @PacoSanchezMU en #fabricandomadeinespaa,38.01194614,-1.16129859
@FaanyYuseinova,Tue Apr 15 22:30:18 +0000 2014,por ti lo que sea ,38.055864299999996,-1.2127457
@SarabiaAndrea,Tue Apr 15 22:30:28 +0000 2014,@marijosse98 Jajajaja te has estado pensando la respuesta ehhhhhh,38.0747029,-1.2413796000000001
@mininekoshia,Tue Apr 15 22:30:30 +0000 2014,eeeeeen fiin a saber lo que pasara :c,38.00168060000001,-1.0958079
@FaanyYuseinova,Tue Apr 15 22:30:51 +0000 2014,@ManuG9L acho alumbrale a mi ventana,38.0558565,-1.2127501
@MluisaGuirao,Tue Apr 15 22:31:01 +0000 2014,"@MariaGuirao_99 muchas gracias mirrrla, me ha encantado el momento de la cancin, tq mucho ",37.99151641,-1.1210272
@LauritaOfiicial,Tue Apr 15 22:31:08 +0000 2014,"Como exagerais.Como si las dems personas no tenemos problemas,incluso mas serio que esa mierda.",37.987376399999995,-1.0872911
@SanchezAaron7,Tue Apr 15 22:31:12 +0000 2014,@joseserrano71 @AlvaroNR3 como este? http://t.co/GiU7pEatkB,38.023422100000005,-1.1212274
@leticossta,Tue Apr 15 22:31:13 +0000 2014,http://t.co/SISL0waCyi,37.7288976,-1.0904506999999999
@RocioCooper,Tue Apr 15 22:31:21 +0000 2014,A no seeeeeeeeeeeeeer,,
@Laurgg_,Tue Apr 15 22:31:24 +0000 2014,"Mis buenas noches para un cumpleaero muy guapi @FraanSaancheez Te tengo que ver ya cari, disfruta de tu dia! Muchisimas felicidades!! Tqtq",37.98748122,-1.13258668
@MariaCantabella,Tue Apr 15 22:31:33 +0000 2014,Mnoches.,37.9850304,-1.1376366000000002
@SarabiaAndrea,Tue Apr 15 22:31:46 +0000 2014,My nigga,38.0747029,-1.2413796000000001
@FaanyYuseinova,Tue Apr 15 22:31:46 +0000 2014,que zorras tio van a lo q van,38.0558617,-1.2127478
@nuria_vicente,Tue Apr 15 22:31:51 +0000 2014,Imposible es no girarme si te veo marchar,37.98327972,-1.13783124
@mariajg18,Tue Apr 15 22:32:12 +0000 2014,Acepto mds ,37.9375336,-1.1683278999999998
@Peniarrubia,Tue Apr 15 22:32:14 +0000 2014,Buenas noches.,37.9992561,-1.1326065
@FaanyYuseinova,Tue Apr 15 22:32:40 +0000 2014,pati,38.055861900000004,-1.2127348999999998
@jonmim,Tue Apr 15 22:32:41 +0000 2014,Que ricas http://t.co/1mi2oLeG5q,37.9984861,-1.1329360000000002
@viterry_,Tue Apr 15 22:32:49 +0000 2014,"Felicidadess Miguel! Pasalo muy bien anda y disfruta del dia, un besico @tuuh98",37.9435698,-1.129701
@1998Jesusfer,Tue Apr 15 22:32:51 +0000 2014,"ahora si,nanit",,
@Miirii_smiile,Tue Apr 15 22:32:54 +0000 2014,"""@Pensativa__: No hay mal que por ti no venga.""",37.9652066,-1.1641883999999998
@JalmagroJuan,Tue Apr 15 22:32:57 +0000 2014,"@DiezPuzzola hoy es una noche especial, luna naranja, a que no podemos resolver problemas de los dems, al menos recordamos que existen.",38.00455720000001,-1.13727625
@andreeeaL2,Tue Apr 15 22:33:04 +0000 2014,"Me tengo que ir a dormir o me muero de hambre,una de dos",38.0558651,-1.2151627
@SanchezAaron7,Tue Apr 15 22:33:06 +0000 2014,@AlvaroNR3 eh respeta,38.023542299999995,-1.1212236
@SrRoberto19,Tue Apr 15 22:33:41 +0000 2014,"Para dormir, Leiva y de lujo...",37.9645205,-1.1822667
@Rocitms,Tue Apr 15 22:33:51 +0000 2014,La de siempre http://t.co/BspsFg3Xt5,37.983441,-1.127707
@andreeeaL2,Tue Apr 15 22:33:52 +0000 2014,,38.0558651,-1.2151627
@mariajg18,Tue Apr 15 22:33:58 +0000 2014,Eres puto  @MarinoBV,37.9375345,-1.1683149
@Lidiia09,Tue Apr 15 22:33:58 +0000 2014,FAV? http://t.co/Vg1aa3ah5C,37.8809872,-1.0109591999999998
@mininekoshia,Tue Apr 15 22:34:07 +0000 2014,"c...creo que me ire ..asi me duermo y no oire gritos, porque si no me daran ganas de pegar o explicarselas a mi padre :-)..",38.001686299999996,-1.0958111000000001
@SanchezAaron7,Tue Apr 15 22:34:26 +0000 2014,@AlvaroNR3 puajaja te ofenderia pero no merece la pena.,38.0234198,-1.1212388999999998
@Maria_Barcelo03,Tue Apr 15 22:34:26 +0000 2014,Noches.,37.94005618,-1.14928357
@FaanyYuseinova,Tue Apr 15 22:34:26 +0000 2014,@ManuG9L la q tienes enfrente idiota,38.055870500000005,-1.2127183000000001
@Nawelacriminel,Tue Apr 15 22:34:27 +0000 2014,"Tu parles de gros Brinks, tu fais que des papet tu me parles de Vuitton t'es encore en Fila",,
@Jennyfuckswag,Tue Apr 15 22:34:28 +0000 2014,Otra noche perfecta con mi boo.,38.06664717,-1.2025378999999998
@espealarconmu,Tue Apr 15 22:34:41 +0000 2014,Ms a gusto que en brazos w/ natsaycart @ Murcia http://t.co/5CSEd2VUig,37.98999867,-1.13257779
